ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2018-03-22;975.7539548438311;356.41975179405165;1178.8415279311675;943.8440232733537;1015.2851141209508;-219.9136102497305;-310.988828702099;-117.95131776065168;-71.28094315450925;-109.35514937489486;-28.25034741308006;-148.6326670952213;-237.8324115785552;-67.86564522840655;0.0;0.0;0.0;755.8403445941007
2018-03-23;975.7137093076285;451.003956799136;1358.2816984663395;943.8421136778802;1014.9719399649158;-72.42066309539528;-165.60461304362994;22.561184395994136;76.63720030129144;24.810521354031636;114.55275702850491;-149.05786339668674;-240.99566792630426;-64.2644326188996;0.0;0.0;0.0;903.2930462122332
2018-03-24;975.6734637714259;149.65767217250402;969.7524363655729;943.5479871272232;1014.6587658088804;-330.53302802440686;-430.50197632960703;-223.87879735885087;-177.7767635684071;-224.1508371436489;-142.24260061029491;-152.75626445599977;-243.57088895301095;-64.26008080463636;0.0;0.0;0.0;645.140435747019
2018-03-25;975.5876740639586;275.94477688706905;1084.9660493684592;942.0876606642385;1014.101889861089;-290.1459894122463;-392.83294804284515;-183.24051162458318;-130.48847649139748;-167.37390787273742;-90.14232363204572;-159.65751292084883;-257.7303812179712;-65.62028527120736;0.0;0.0;0.0;685.4416846517123
2018-03-26;975.5018843564914;391.75628229786264;1484.1038585580427;940.6273342012537;1013.2856829141984;-28.071996029934354;-105.75996119219172;55.0492063809969;141.52936026864563;87.7664471430954;199.1271788010343;-169.60135629858;-258.4811982596421;-76.07588694285273;0.0;0.0;0.0;947.429888326557
2018-03-27;975.4160946490241;281.8214885275989;1318.7035437795485;939.1670077382689;1012.4694759673077;-72.51993947013013;-167.30248441033012;29.07848988563098;109.82201451530506;73.91514488476639;159.0068213916607;-182.34195398543517;-265.5935489052665;-84.50429286547116;0.0;0.0;0.0;902.896155178894
2018-03-28;975.330304941557;429.856064399065;1302.8162937614343;938.4002537257393;1011.4680218280702;-145.99702643964795;-245.6342959179463;-53.43943892758014;51.55760812885036;-2.829923615510775;106.96177115717693;-197.55463456849833;-277.6309676069337;-100.49080728480338;0.0;0.0;0.0;829.333278501909
2018-03-29;975.2445152340897;153.53885414172157;1132.4503080647048;938.0463999901272;1011.861223863729;-286.12582377895876;-374.72266495785084;-195.77765249063935;-71.28094315454825;-109.35514937456603;-28.250347413185672;-214.84488062441042;-300.80120948551104;-120.63227394871214;0.0;0.0;0.0;689.1186914551309
2018-03-30;975.1587255266224;280.3761424137644;1302.193209180615;938.0432672612602;1010.0208551266362;-157.12205456401563;-256.14054421716713;-47.28932481793206;76.63720030108186;24.810521354028097;114.55275702826403;-233.75925486509743;-320.864353295651;-148.29042289160967;0.0;0.0;0.0;818.0366709626069
2018-03-31;975.0729358191553;69.78690740612686;870.448999667723;937.540495817178;1010.5922044752899;-431.5746910874783;-558.3086232818314;-320.5163311276358;-177.77676356884223;-224.15083714430023;-142.2426006108659;-253.79792751863616;-340.13884775813176;-169.6911477217387;0.0;0.0;0.0;543.498244731677
