index;ds;y
564;2018-07-22;929.76
565;2018-07-23;3945.73
566;2018-07-24;1958.59
567;2018-07-25;2126.75
568;2018-07-26;2347.52
569;2018-07-27;1473.34
570;2018-07-28;1101.06
571;2018-07-29;4565.67
572;2018-07-30;2227.14
573;2018-07-31;1882.5
574;2018-08-01;2424.05
575;2018-08-02;1503.91
576;2018-08-03;2352.6
577;2018-08-04;1721.05
578;2018-08-05;1705.72
579;2018-08-06;1983.08
580;2018-08-07;2088.68
581;2018-08-08;1031.3600000000001
582;2018-08-09;3190.06
583;2018-08-10;2761.22
584;2018-08-11;1350.3999999999999
585;2018-08-12;972.23
586;2018-08-13;2308.15
587;2018-08-14;2104.65
588;2018-08-15;8697.59
589;2018-08-16;2982.86
590;2018-08-17;1289.9
591;2018-08-18;1340.8700000000001
592;2018-08-19;835.97
593;2018-08-20;939.51
594;2018-08-21;2887.8
595;2018-08-22;827.6
596;2018-08-23;1220.79
597;2018-08-24;383.02
598;2018-08-25;169.89000000000001
599;2018-08-26;771.73
600;2018-08-27;872.3
601;2018-08-28;136.29
602;2018-08-29;6.9
