index;ds;y
557;2018-07-27;407.08
558;2018-07-28;321.88
559;2018-07-29;860.27
560;2018-07-30;985.78
561;2018-07-31;337.64
562;2018-08-01;629.79
563;2018-08-02;353.65
564;2018-08-03;583.39
565;2018-08-04;228.57999999999998
566;2018-08-05;959.48
567;2018-08-06;2100.96
568;2018-08-07;817.6700000000001
569;2018-08-08;769.6899999999999
570;2018-08-09;687.87
571;2018-08-10;553.77
572;2018-08-11;287.90999999999997
573;2018-08-12;615.88
574;2018-08-13;987.5699999999999
575;2018-08-14;1218.09
576;2018-08-15;670.8199999999999
577;2018-08-16;404.79
578;2018-08-17;607.5
579;2018-08-18;549.58
580;2018-08-19;482.69
581;2018-08-20;1237.43
582;2018-08-21;435.79
583;2018-08-22;489.71999999999997
584;2018-08-23;131.75
585;2018-08-24;326.79
586;2018-08-25;470.9
587;2018-08-27;257.79
588;2018-08-29;63.9
