index;ds;y
409;2018-02-18;1890.41
410;2018-02-19;1435.93
411;2018-02-20;3456.05
412;2018-02-21;3048.02
413;2018-02-22;2968.07
414;2018-02-23;2185.31
415;2018-02-24;1523.49
416;2018-02-25;2625.25
417;2018-02-26;6133.75
418;2018-02-27;4879.62
419;2018-02-28;5318.36
420;2018-03-01;3538.8599999999997
421;2018-03-02;4431.55
422;2018-03-03;4312.27
423;2018-03-04;3320.57
424;2018-03-05;2199.46
425;2018-03-06;5936.29
426;2018-03-07;4056.3
427;2018-03-08;3507.81
428;2018-03-09;3365.76
429;2018-03-10;3709.8199999999997
430;2018-03-11;3521.13
431;2018-03-12;3563.74
432;2018-03-13;3034.25
433;2018-03-14;1918.62
434;2018-03-15;3863.92
435;2018-03-16;3831.08
436;2018-03-17;1307.1000000000001
437;2018-03-18;1254.1100000000001
438;2018-03-19;2821.89
439;2018-03-20;3860.62
440;2018-03-21;2075.94
441;2018-03-22;1436.35
442;2018-03-23;2237.07
443;2018-03-24;404.79
444;2018-03-25;1341.15
445;2018-03-26;2217.71
446;2018-03-27;2436.62
447;2018-03-28;1823.53
448;2018-03-29;1185.28
449;2018-03-30;917.73
450;2018-03-31;1057.25
451;2018-04-01;4129.15
452;2018-04-02;1158.94
453;2018-04-03;2327.93
454;2018-04-04;3881.39
455;2018-04-05;5179.03
456;2018-04-06;2804.1
457;2018-04-07;2128.16
458;2018-04-08;1803.4
459;2018-04-09;4100.23
460;2018-04-10;2548.55
461;2018-04-11;2526.57
462;2018-04-12;2951.97
463;2018-04-13;3092.0200000000004
464;2018-04-14;1268.7
465;2018-04-15;4045.17
466;2018-04-16;5243.6
467;2018-04-17;1611.29
468;2018-04-18;2000.29
469;2018-04-19;5073.09
470;2018-04-20;2661.24
471;2018-04-21;2502.73
472;2018-04-22;2098.75
473;2018-04-23;3633.47
474;2018-04-24;4684.92
475;2018-04-25;3979.77
476;2018-04-26;5189.0
477;2018-04-27;2336.7999999999997
478;2018-04-28;723.79
479;2018-04-29;1189.35
480;2018-04-30;4018.05
481;2018-05-01;2730.74
482;2018-05-02;5183.78
483;2018-05-03;3477.67
484;2018-05-04;4730.22
485;2018-05-05;3598.91
486;2018-05-06;1798.28
487;2018-05-07;4997.22
488;2018-05-08;6297.15
489;2018-05-09;4220.15
490;2018-05-10;4415.38
491;2018-05-11;4058.15
492;2018-05-12;925.78
493;2018-05-13;1412.47
494;2018-05-14;1873.05
495;2018-05-15;3674.38
496;2018-05-16;6163.0599999999995
497;2018-05-17;3592.5699999999997
498;2018-05-18;1393.38
499;2018-05-19;2261.7200000000003
500;2018-05-20;2564.44
501;2018-05-21;2023.02
502;2018-05-22;2869.93
503;2018-05-23;715.97
504;2018-05-24;1273.0
505;2018-05-25;577.35
506;2018-05-26;2487.14
507;2018-05-27;383.19
508;2018-05-28;2678.68
509;2018-05-29;5796.37
510;2018-05-30;1688.51
511;2018-05-31;4672.72
512;2018-06-01;2522.4500000000003
513;2018-06-02;2613.17
514;2018-06-03;4310.8
515;2018-06-04;5767.240000000001
516;2018-06-05;4000.54
517;2018-06-06;3406.86
518;2018-06-07;5313.900000000001
519;2018-06-08;5144.25
520;2018-06-09;2802.73
521;2018-06-10;3723.11
522;2018-06-11;5757.52
523;2018-06-12;3184.85
524;2018-06-13;6224.21
525;2018-06-14;4384.15
526;2018-06-15;4357.99
527;2018-06-16;2381.16
528;2018-06-17;1523.41
529;2018-06-18;5312.34
530;2018-06-19;3257.77
531;2018-06-20;2216.49
532;2018-06-21;3621.89
533;2018-06-22;2627.37
534;2018-06-23;3381.9
535;2018-06-24;3057.07
536;2018-06-25;2357.2599999999998
537;2018-06-26;2727.9
538;2018-06-27;3667.95
539;2018-06-28;4415.12
540;2018-06-29;1553.34
541;2018-06-30;1130.98
542;2018-07-01;877.13
543;2018-07-02;1674.57
544;2018-07-03;4040.89
545;2018-07-04;4219.26
546;2018-07-05;3973.67
547;2018-07-06;2112.57
548;2018-07-07;1407.29
549;2018-07-08;1581.58
550;2018-07-09;2145.63
551;2018-07-10;2341.64
552;2018-07-11;1095.67
553;2018-07-12;1183.63
554;2018-07-13;5857.25
555;2018-07-14;2515.16
556;2018-07-15;7877.9
557;2018-07-16;6209.92
558;2018-07-17;4953.37
559;2018-07-18;6191.89
560;2018-07-19;4313.64
561;2018-07-20;2781.1
562;2018-07-21;2464.79
563;2018-07-22;1111.78
564;2018-07-23;3432.5099999999998
565;2018-07-24;4926.38
566;2018-07-25;3203.41
567;2018-07-26;4705.97
568;2018-07-27;2528.13
569;2018-07-28;3252.59
570;2018-07-29;2110.69
571;2018-07-30;4758.64
572;2018-07-31;3552.58
573;2018-08-01;5826.37
574;2018-08-02;5671.49
575;2018-08-03;5357.37
576;2018-08-04;4097.51
577;2018-08-05;5105.05
578;2018-08-06;7928.76
579;2018-08-07;7657.47
580;2018-08-08;3123.8
581;2018-08-09;6793.97
582;2018-08-10;3689.57
583;2018-08-11;3847.59
584;2018-08-12;6455.05
585;2018-08-13;4575.49
586;2018-08-14;4463.22
587;2018-08-15;3837.51
588;2018-08-16;5450.83
589;2018-08-17;4774.37
590;2018-08-18;3071.71
591;2018-08-19;5378.21
592;2018-08-20;4035.84
593;2018-08-21;4725.63
594;2018-08-22;3167.54
595;2018-08-23;2831.31
596;2018-08-24;823.93
597;2018-08-25;2138.15
598;2018-08-26;2863.32
599;2018-08-27;661.5
600;2018-08-28;469.8
601;2018-08-29;568.65
