index;ds;y
418;2018-02-23;1654.19
419;2018-02-24;900.61
420;2018-02-25;1155.99
421;2018-02-26;1440.78
422;2018-02-27;1504.89
423;2018-02-28;1640.13
424;2018-03-01;3986.73
425;2018-03-02;1599.2
426;2018-03-03;1061.3
427;2018-03-04;1630.13
428;2018-03-05;1961.29
429;2018-03-06;2441.91
430;2018-03-07;1668.28
431;2018-03-08;3934.02
432;2018-03-09;1869.96
433;2018-03-10;1051.7
434;2018-03-11;1647.77
435;2018-03-12;1066.19
436;2018-03-13;2300.68
437;2018-03-14;827.39
438;2018-03-15;1986.5
439;2018-03-16;1470.94
440;2018-03-17;784.0
441;2018-03-18;1247.99
442;2018-03-19;2449.23
443;2018-03-20;2109.02
444;2018-03-21;1704.31
445;2018-03-22;1241.17
446;2018-03-23;1155.55
447;2018-03-24;930.3800000000001
448;2018-03-25;1438.37
449;2018-03-26;1864.79
450;2018-03-27;1115.94
451;2018-03-28;1424.8700000000001
452;2018-03-29;1454.29
453;2018-03-30;1571.58
454;2018-03-31;324.49
455;2018-04-01;1199.28
456;2018-04-02;2855.41
457;2018-04-03;1614.79
458;2018-04-04;1716.44
459;2018-04-05;2513.29
460;2018-04-06;1463.3799999999999
461;2018-04-07;588.39
462;2018-04-08;2435.3
463;2018-04-09;1657.08
464;2018-04-10;2007.22
465;2018-04-11;1675.8799999999999
466;2018-04-12;2883.57
467;2018-04-13;1234.54
468;2018-04-14;785.6800000000001
469;2018-04-15;2280.02
470;2018-04-16;2627.01
471;2018-04-17;2023.9
472;2018-04-18;1935.78
473;2018-04-19;2234.96
474;2018-04-20;1997.81
475;2018-04-21;1152.39
476;2018-04-22;2280.05
477;2018-04-23;3464.73
478;2018-04-24;1892.94
479;2018-04-25;1009.5699999999999
480;2018-04-26;2067.69
481;2018-04-27;2571.13
482;2018-04-28;545.48
483;2018-04-29;1765.6200000000001
484;2018-04-30;1738.29
485;2018-05-01;1119.84
486;2018-05-02;1931.05
487;2018-05-03;1891.59
488;2018-05-04;2048.59
489;2018-05-05;1813.3899999999999
490;2018-05-06;1877.39
491;2018-05-07;2941.19
492;2018-05-08;2499.54
493;2018-05-09;3079.23
494;2018-05-10;2225.27
495;2018-05-11;2014.89
496;2018-05-12;1416.69
497;2018-05-13;1422.3
498;2018-05-14;2137.68
499;2018-05-15;3269.55
500;2018-05-16;3386.8900000000003
501;2018-05-17;2195.1
502;2018-05-18;2122.15
503;2018-05-19;937.2
504;2018-05-20;1531.2
505;2018-05-21;1627.58
506;2018-05-22;1966.7
507;2018-05-23;1148.1
508;2018-05-24;916.8
509;2018-05-25;883.19
510;2018-05-26;795.5
511;2018-05-27;827.6
512;2018-05-28;1211.97
513;2018-05-29;1349.84
514;2018-05-30;530.74
515;2018-05-31;587.7
516;2018-06-01;851.28
517;2018-06-02;1080.79
518;2018-06-03;1359.76
519;2018-06-04;1012.8
520;2018-06-05;1657.42
521;2018-06-06;607.6800000000001
522;2018-06-07;1762.3000000000002
523;2018-06-08;1043.69
524;2018-06-09;1108.4
525;2018-06-10;179.70000000000002
526;2018-06-11;3870.61
527;2018-06-12;1693.27
528;2018-06-13;1178.77
529;2018-06-14;1381.57
530;2018-06-15;1774.58
531;2018-06-16;886.5
532;2018-06-17;898.5
533;2018-06-18;1505.71
534;2018-06-19;1557.25
535;2018-06-20;1179.85
536;2018-06-21;1333.38
537;2018-06-22;545.39
538;2018-06-23;1416.47
539;2018-06-24;1004.39
540;2018-06-25;1453.47
541;2018-06-26;2804.35
542;2018-06-27;2002.1200000000001
543;2018-06-28;1364.18
544;2018-06-29;2859.7400000000002
545;2018-06-30;668.3
546;2018-07-01;1824.43
547;2018-07-02;2729.44
548;2018-07-03;786.54
549;2018-07-04;1240.78
550;2018-07-05;1797.57
551;2018-07-06;1140.8700000000001
552;2018-07-07;224.0
553;2018-07-08;552.7
554;2018-07-09;795.79
555;2018-07-10;521.79
556;2018-07-11;376.1
557;2018-07-12;562.9
558;2018-07-13;1497.8
559;2018-07-14;593.8
560;2018-07-15;727.5999999999999
561;2018-07-16;1494.09
562;2018-07-17;689.29
563;2018-07-18;2010.06
564;2018-07-19;2735.0
