index;ds;y
566;2018-08-09;3681.4900000000002
567;2018-08-10;1627.99
568;2018-08-11;966.3100000000001
569;2018-08-12;1503.13
570;2018-08-13;6470.98
571;2018-08-14;3217.44
572;2018-08-15;2564.53
573;2018-08-16;2108.74
574;2018-08-17;1746.79
575;2018-08-18;1390.66
576;2018-08-19;3157.42
577;2018-08-20;2312.92
578;2018-08-21;1471.74
579;2018-08-22;1637.75
580;2018-08-23;574.2
581;2018-08-24;1037.23
582;2018-08-25;699.69
583;2018-08-26;725.5
584;2018-08-27;1004.19
585;2018-08-28;383.39
